OrderID,OrderDate,CustomerID,ProductName,Category,Quantity,UnitPrice,Revenue,Region,MarketingChannel,PaymentMethod
1432,2024-01-08,1481,Bluetooth Speaker,Electronics,2,263.63,527.26,Asia,Email,Apple Pay
1433,2025-02-28,1344,Yoga Mat,Sports,1,452.09,452.09,Africa,Google Ads,Credit Card
1434,2024-01-27,1078,Bluetooth Speaker,Electronics,5,413.62,2068.1,Australia,Email,Apple Pay
1435,2024-06-23,1491,LED Desk Lamp,Furniture,4,136.08,544.32,Africa,Meta Ads,Bank Transfer
1436,2024-02-22,1410,LED Desk Lamp,Furniture,4,81.86,327.44,Africa,Meta Ads,Bank Transfer
1437,2024-11-21,1264,Running Shoes,Fashion,4,130.87,523.48,Europe,Referral,Credit Card
1438,2025-10-08,1295,Water Bottle,Sports,3,421.92,1265.76,Europe,Email,PayPal
1439,2024-04-05,1047,Wireless Headphones,Electronics,4,25.54,102.16,Australia,Meta Ads,Credit Card
1440,2025-09-24,1362,Office Chair,Furniture,1,294.46,294.46,North America,Meta Ads,Bank Transfer
1441,2025-10-11,1323,Bluetooth Speaker,Electronics,2,135.07,270.14,Europe,Email,PayPal
1442,2025-07-02,1430,Yoga Mat,Sports,4,389.79,1559.16,North America,Email,Credit Card
1443,2024-05-27,1321,Wireless Headphones,Electronics,5,436.13,2180.65,North America,Organic Search,Credit Card
1444,2024-04-19,1072,Laptop Backpack,Accessories,3,449.41,1348.23,North America,Google Ads,Bank Transfer
1445,2025-01-05,1467,Yoga Mat,Sports,4,68.32,273.28,North America,Organic Search,Credit Card
1446,2025-05-13,1491,Smart Watch,Electronics,2,349.92,699.84,Africa,Email,Bank Transfer
1447,2024-06-13,1092,Laptop Backpack,Accessories,1,453.75,453.75,Australia,Referral,Credit Card
1448,2024-04-30,1499,Bluetooth Speaker,Electronics,3,252.28,756.84,Australia,Referral,Credit Card
1449,2024-06-11,1267,Laptop Backpack,Accessories,1,112.57,112.57,North America,Referral,Credit Card
1450,2025-06-14,1262,Running Shoes,Fashion,2,436.1,872.2,North America,Meta Ads,Credit Card
1451,2024-12-01,1070,Yoga Mat,Sports,1,369.32,369.32,Europe,Email,Apple Pay
1452,2025-05-08,1102,Smart Watch,Electronics,3,359.88,1079.64,Asia,Organic Search,Bank Transfer
1453,2025-03-22,1262,Water Bottle,Sports,2,140.04,280.08,Europe,Email,Bank Transfer
1454,2024-04-15,1298,LED Desk Lamp,Furniture,3,99.51,298.53,Europe,Organic Search,Bank Transfer
1455,2025-04-01,1216,LED Desk Lamp,Furniture,3,411.63,1234.89,Australia,Google Ads,Bank Transfer
1456,2025-03-15,1102,LED Desk Lamp,Furniture,3,199.5,598.5,North America,Organic Search,PayPal
1457,2024-02-04,1490,Office Chair,Furniture,3,301.7,905.1,Asia,Referral,Apple Pay
1458,2025-02-11,1015,Smart Watch,Electronics,2,408.34,816.68,Africa,Meta Ads,Apple Pay
1459,2024-09-08,1037,Yoga Mat,Sports,3,198.54,595.62,Asia,Google Ads,Credit Card
1460,2024-11-22,1352,Wireless Headphones,Electronics,3,122.61,367.83,Australia,Email,PayPal
1461,2025-07-29,1033,Water Bottle,Sports,3,308.86,926.58,Australia,Meta Ads,Credit Card
1462,2025-07-28,1142,LED Desk Lamp,Furniture,1,295.5,295.5,Africa,Organic Search,Apple Pay
1463,2024-11-23,1101,Yoga Mat,Sports,1,405.31,405.31,Africa,Google Ads,Apple Pay
1464,2025-03-07,1061,Smart Watch,Electronics,4,102.15,408.6,Asia,Referral,Bank Transfer
1465,2024-08-30,1295,Wireless Headphones,Electronics,3,28.56,85.68,Australia,Google Ads,Bank Transfer
1466,2024-10-18,1067,Water Bottle,Sports,1,450.0,450.0,Australia,Google Ads,Apple Pay
1467,2025-10-22,1008,Smart Watch,Electronics,4,65.66,262.64,Africa,Email,Apple Pay
1468,2024-11-20,1385,Bluetooth Speaker,Electronics,4,58.29,233.16,Asia,Organic Search,Credit Card
1469,2025-02-06,1152,Denim Jacket,Fashion,4,427.36,1709.44,North America,Email,Credit Card
1470,2024-01-30,1114,Wireless Headphones,Electronics,1,86.59,86.59,Asia,Organic Search,PayPal
1471,2024-06-23,1045,Yoga Mat,Sports,3,411.75,1235.25,Australia,Google Ads,Credit Card
1472,2024-09-22,1452,Wireless Headphones,Electronics,1,43.04,43.04,Asia,Google Ads,Apple Pay
1473,2024-12-03,1352,LED Desk Lamp,Furniture,4,149.56,598.24,Europe,Meta Ads,Bank Transfer
1474,2024-05-02,1064,Bluetooth Speaker,Electronics,2,381.46,762.92,Africa,Organic Search,Credit Card
1475,2025-06-18,1270,Yoga Mat,Sports,5,249.4,1247.0,Africa,Email,Apple Pay
1476,2025-05-09,1115,Smart Watch,Electronics,3,387.78,1163.34,North America,Email,PayPal
1477,2025-11-06,1331,Yoga Mat,Sports,1,56.07,56.07,Africa,Google Ads,PayPal
1478,2024-01-14,1343,Yoga Mat,Sports,4,412.89,1651.56,Europe,Organic Search,Credit Card
1479,2024-12-14,1106,LED Desk Lamp,Furniture,5,266.69,1333.45,Asia,Email,Bank Transfer
1480,2025-11-02,1078,Office Chair,Furniture,1,458.78,458.78,Europe,Email,Bank Transfer
1481,2025-04-08,1444,LED Desk Lamp,Furniture,5,117.45,587.25,Africa,Meta Ads,Credit Card
1482,2024-10-11,1216,Running Shoes,Fashion,3,476.72,1430.16,Australia,Google Ads,PayPal
1483,2025-04-17,1448,Smart Watch,Electronics,1,135.47,135.47,Africa,Meta Ads,Apple Pay
1484,2024-01-30,1243,Office Chair,Furniture,4,188.94,755.76,North America,Referral,Credit Card
1485,2024-12-28,1220,Yoga Mat,Sports,2,210.53,421.06,Africa,Referral,Apple Pay
1486,2024-02-24,1225,Laptop Backpack,Accessories,3,66.95,200.85,Africa,Organic Search,PayPal
1487,2024-10-28,1096,Water Bottle,Sports,2,305.14,610.28,Australia,Referral,Bank Transfer
1488,2025-06-15,1221,Smart Watch,Electronics,1,330.25,330.25,North America,Meta Ads,Credit Card
1489,2024-02-24,1458,Wireless Headphones,Electronics,5,147.77,738.85,North America,Referral,Credit Card
1490,2024-10-09,1115,LED Desk Lamp,Furniture,4,208.12,832.48,North America,Meta Ads,Apple Pay
1491,2025-05-22,1105,Running Shoes,Fashion,2,186.86,373.72,Asia,Referral,Apple Pay
1492,2024-01-04,1048,Running Shoes,Fashion,5,455.74,2278.7,Australia,Organic Search,Apple Pay
1493,2025-12-05,1122,Running Shoes,Fashion,3,347.09,1041.27,Europe,Meta Ads,Apple Pay
1494,2025-04-11,1072,Wireless Headphones,Electronics,4,225.4,901.6,North America,Meta Ads,Apple Pay
1495,2024-03-19,1087,Wireless Headphones,Electronics,5,189.03,945.15,Africa,Referral,Credit Card
1496,2025-05-15,1447,Yoga Mat,Sports,4,72.51,290.04,North America,Referral,Apple Pay
1497,2024-08-21,1268,Office Chair,Furniture,2,382.4,764.8,North America,Google Ads,Apple Pay
1498,2024-12-09,1231,Denim Jacket,Fashion,3,495.1,1485.3,Asia,Organic Search,Apple Pay
1499,2025-01-08,1234,Wireless Headphones,Electronics,3,164.54,493.62,Asia,Referral,Bank Transfer
1500,2024-04-25,1138,Office Chair,Furniture,1,90.99,90.99,Africa,Meta Ads,PayPal
1501,2024-12-31,1254,Wireless Headphones,Electronics,2,297.24,594.48,Africa,Email,PayPal
1502,2024-04-01,1099,Water Bottle,Sports,1,483.42,483.42,Australia,Organic Search,PayPal
1503,2024-09-28,1466,Bluetooth Speaker,Electronics,3,207.69,623.07,Africa,Email,Apple Pay
1504,2024-07-14,1021,LED Desk Lamp,Furniture,5,356.88,1784.4,Australia,Google Ads,Bank Transfer
1505,2025-04-10,1290,Bluetooth Speaker,Electronics,3,72.89,218.67,North America,Organic Search,PayPal
1506,2025-04-22,1348,Running Shoes,Fashion,5,484.0,2420.0,Australia,Referral,PayPal
1507,2024-11-06,1249,Laptop Backpack,Accessories,1,403.9,403.9,North America,Organic Search,Credit Card
1508,2024-08-10,1144,LED Desk Lamp,Furniture,1,45.53,45.53,Asia,Google Ads,Bank Transfer
1509,2024-12-26,1338,Wireless Headphones,Electronics,1,140.69,140.69,Asia,Email,PayPal
1510,2024-03-29,1365,Laptop Backpack,Accessories,2,498.04,996.08,Europe,Organic Search,Credit Card
1511,2024-10-24,1112,Wireless Headphones,Electronics,4,467.81,1871.24,Europe,Organic Search,Bank Transfer
1512,2025-02-12,1495,Smart Watch,Electronics,3,461.69,1385.07,Australia,Email,PayPal
1513,2025-07-31,1223,Bluetooth Speaker,Electronics,5,86.8,434.0,Europe,Email,PayPal
1514,2025-03-02,1283,Yoga Mat,Sports,3,166.4,499.2,Asia,Referral,Bank Transfer
1515,2025-07-12,1093,Water Bottle,Sports,4,66.1,264.4,Australia,Organic Search,Apple Pay
1516,2025-05-30,1478,Bluetooth Speaker,Electronics,4,190.01,760.04,Africa,Organic Search,Bank Transfer
1517,2025-04-17,1014,Office Chair,Furniture,1,479.6,479.6,Africa,Google Ads,PayPal
1518,2025-09-21,1464,Laptop Backpack,Accessories,2,298.55,597.1,Asia,Meta Ads,Apple Pay
1519,2024-02-24,1386,Water Bottle,Sports,2,213.41,426.82,North America,Organic Search,Bank Transfer
1520,2024-02-25,1043,Wireless Headphones,Electronics,3,418.35,1255.05,North America,Email,Credit Card
1521,2024-10-24,1289,Denim Jacket,Fashion,3,434.87,1304.61,North America,Referral,Credit Card
1522,2025-12-19,1104,Office Chair,Furniture,2,289.78,579.56,Africa,Meta Ads,PayPal
1523,2025-11-22,1327,Running Shoes,Fashion,3,321.55,964.65,North America,Organic Search,PayPal
1524,2024-04-27,1034,Wireless Headphones,Electronics,2,309.82,619.64,North America,Referral,Credit Card
1525,2024-09-10,1104,Smart Watch,Electronics,4,31.84,127.36,Australia,Organic Search,Bank Transfer
1526,2024-02-26,1474,Smart Watch,Electronics,3,214.19,642.57,Europe,Meta Ads,Apple Pay
1527,2025-09-19,1348,Denim Jacket,Fashion,5,79.13,395.65,Europe,Google Ads,PayPal
1528,2024-05-25,1419,Yoga Mat,Sports,2,265.53,531.06,Australia,Meta Ads,Bank Transfer
1529,2025-05-06,1148,Laptop Backpack,Accessories,1,480.36,480.36,Africa,Email,Apple Pay
1530,2025-02-04,1197,Smart Watch,Electronics,4,220.11,880.44,Africa,Meta Ads,Credit Card
1531,2024-10-17,1234,Smart Watch,Electronics,5,206.93,1034.65,Australia,Email,Credit Card
1532,2025-10-22,1333,LED Desk Lamp,Furniture,4,40.46,161.84,Asia,Meta Ads,Bank Transfer
1533,2025-04-14,1141,Wireless Headphones,Electronics,2,191.72,383.44,Australia,Meta Ads,Apple Pay
1534,2025-12-24,1268,Water Bottle,Sports,5,50.13,250.65,Europe,Email,Apple Pay
1535,2025-04-15,1366,Running Shoes,Fashion,3,396.78,1190.34,Asia,Organic Search,Credit Card
1536,2025-10-22,1247,Water Bottle,Sports,4,310.8,1243.2,Europe,Referral,Apple Pay
1537,2024-05-12,1357,Bluetooth Speaker,Electronics,5,478.49,2392.45,Asia,Referral,Bank Transfer
1538,2024-03-10,1023,Wireless Headphones,Electronics,2,131.22,262.44,North America,Organic Search,Bank Transfer
1539,2024-11-27,1389,Yoga Mat,Sports,2,70.61,141.22,Europe,Organic Search,Bank Transfer
1540,2024-03-06,1031,LED Desk Lamp,Furniture,3,74.95,224.85,North America,Organic Search,Apple Pay
1541,2025-09-13,1323,Wireless Headphones,Electronics,2,174.16,348.32,Africa,Organic Search,PayPal
1542,2025-10-14,1293,Office Chair,Furniture,2,113.94,227.88,Africa,Organic Search,Apple Pay
1543,2024-08-18,1103,Running Shoes,Fashion,4,410.64,1642.56,Europe,Google Ads,Credit Card
1544,2025-10-06,1491,Smart Watch,Electronics,2,35.95,71.9,Europe,Google Ads,Apple Pay
1545,2025-02-21,1290,Office Chair,Furniture,1,183.54,183.54,Australia,Organic Search,PayPal
1546,2024-07-31,1292,Denim Jacket,Fashion,5,189.01,945.05,Australia,Referral,PayPal
1547,2024-03-09,1224,Water Bottle,Sports,4,439.51,1758.04,Australia,Google Ads,PayPal
1548,2025-06-13,1152,Smart Watch,Electronics,1,259.38,259.38,North America,Referral,Apple Pay
1549,2024-01-24,1114,Laptop Backpack,Accessories,3,207.4,622.2,Asia,Google Ads,PayPal
1550,2024-10-21,1038,Office Chair,Furniture,5,135.87,679.35,Australia,Referral,Apple Pay
1551,2025-02-12,1316,Wireless Headphones,Electronics,5,354.81,1774.05,North America,Referral,Bank Transfer
1552,2024-09-26,1334,Wireless Headphones,Electronics,1,182.26,182.26,Asia,Meta Ads,Apple Pay
1553,2024-03-01,1071,Yoga Mat,Sports,5,412.05,2060.25,Asia,Google Ads,PayPal
1554,2025-05-20,1037,LED Desk Lamp,Furniture,5,357.48,1787.4,North America,Email,Credit Card
1555,2025-03-02,1306,LED Desk Lamp,Furniture,1,446.01,446.01,Africa,Meta Ads,Apple Pay
1556,2024-02-12,1053,Wireless Headphones,Electronics,4,263.65,1054.6,Asia,Organic Search,Bank Transfer
1557,2024-11-06,1400,Yoga Mat,Sports,1,467.0,467.0,North America,Meta Ads,Bank Transfer
1558,2025-11-29,1350,Wireless Headphones,Electronics,5,251.44,1257.2,Africa,Organic Search,PayPal
1559,2025-03-16,1359,Water Bottle,Sports,5,86.13,430.65,Africa,Google Ads,Apple Pay
1560,2024-12-26,1099,Bluetooth Speaker,Electronics,4,460.67,1842.68,Europe,Meta Ads,Credit Card
1561,2025-08-25,1005,Yoga Mat,Sports,4,378.79,1515.16,Australia,Referral,Credit Card
1562,2024-01-16,1447,Yoga Mat,Sports,1,56.77,56.77,Europe,Organic Search,PayPal
1563,2024-10-16,1022,Bluetooth Speaker,Electronics,3,309.16,927.48,Europe,Email,PayPal
1564,2025-09-12,1203,Denim Jacket,Fashion,1,335.16,335.16,North America,Email,PayPal
1565,2025-05-21,1361,Bluetooth Speaker,Electronics,2,232.9,465.8,Asia,Email,Apple Pay
1566,2025-10-31,1125,Office Chair,Furniture,3,173.05,519.15,Australia,Referral,Credit Card
1567,2024-02-25,1177,Water Bottle,Sports,5,253.38,1266.9,North America,Meta Ads,PayPal
1568,2025-06-17,1118,Laptop Backpack,Accessories,5,121.17,605.85,Asia,Meta Ads,Credit Card
1569,2024-08-28,1357,Denim Jacket,Fashion,4,477.46,1909.84,North America,Organic Search,Credit Card
1570,2024-10-03,1142,LED Desk Lamp,Furniture,4,164.2,656.8,North America,Google Ads,Apple Pay
1571,2025-09-16,1196,Denim Jacket,Fashion,1,434.13,434.13,Africa,Organic Search,Credit Card
1572,2024-08-17,1105,Water Bottle,Sports,2,336.76,673.52,Australia,Google Ads,Apple Pay
1573,2024-02-02,1277,Bluetooth Speaker,Electronics,1,456.83,456.83,Asia,Email,PayPal
1574,2024-01-29,1174,LED Desk Lamp,Furniture,4,435.56,1742.24,North America,Google Ads,Bank Transfer
1575,2025-11-25,1147,Office Chair,Furniture,4,223.44,893.76,Australia,Referral,Apple Pay
1576,2024-06-15,1491,Water Bottle,Sports,4,377.9,1511.6,Europe,Meta Ads,Credit Card
1577,2024-10-14,1409,Laptop Backpack,Accessories,1,499.43,499.43,Australia,Email,Apple Pay
1578,2025-08-07,1202,Wireless Headphones,Electronics,5,151.65,758.25,Asia,Email,Credit Card
1579,2024-05-07,1157,LED Desk Lamp,Furniture,3,421.28,1263.84,Europe,Organic Search,Bank Transfer
1580,2024-01-18,1225,Wireless Headphones,Electronics,4,37.76,151.04,Asia,Organic Search,PayPal
1581,2025-02-22,1029,LED Desk Lamp,Furniture,1,152.69,152.69,Australia,Referral,Apple Pay
1582,2024-03-06,1225,Running Shoes,Fashion,3,387.67,1163.01,Asia,Email,Bank Transfer
1583,2024-05-10,1116,Running Shoes,Fashion,2,438.19,876.38,North America,Meta Ads,Credit Card
1584,2025-11-01,1019,Running Shoes,Fashion,5,433.07,2165.35,Australia,Email,Credit Card
1585,2025-07-20,1367,Yoga Mat,Sports,1,476.82,476.82,Asia,Email,Credit Card
1586,2025-11-25,1432,Bluetooth Speaker,Electronics,5,364.79,1823.95,Australia,Meta Ads,Apple Pay
1587,2024-04-21,1039,Office Chair,Furniture,4,74.33,297.32,North America,Meta Ads,PayPal
1588,2024-11-29,1292,Bluetooth Speaker,Electronics,4,54.27,217.08,Africa,Email,PayPal
1589,2024-01-26,1167,LED Desk Lamp,Furniture,3,180.79,542.37,Africa,Email,Bank Transfer
1590,2024-10-28,1318,Wireless Headphones,Electronics,2,196.78,393.56,Asia,Meta Ads,Credit Card
1591,2024-04-18,1311,Yoga Mat,Sports,3,265.18,795.54,Australia,Referral,Apple Pay
1592,2024-08-08,1193,LED Desk Lamp,Furniture,1,335.39,335.39,Europe,Organic Search,Credit Card
1593,2024-03-20,1490,Yoga Mat,Sports,5,261.68,1308.4,Australia,Referral,Bank Transfer
1594,2025-07-05,1375,Smart Watch,Electronics,5,403.14,2015.7,Australia,Organic Search,Bank Transfer
1595,2024-11-20,1137,Yoga Mat,Sports,5,160.67,803.35,Europe,Email,PayPal
1596,2025-01-05,1118,Denim Jacket,Fashion,3,379.13,1137.39,North America,Meta Ads,Bank Transfer
1597,2025-02-23,1185,Smart Watch,Electronics,3,289.02,867.06,North America,Email,Bank Transfer
1598,2025-09-11,1117,Denim Jacket,Fashion,4,130.29,521.16,Europe,Referral,PayPal
1599,2025-02-21,1345,LED Desk Lamp,Furniture,2,310.66,621.32,Asia,Email,Apple Pay
1600,2024-04-30,1041,Water Bottle,Sports,4,262.41,1049.64,Europe,Referral,Bank Transfer
1601,2025-10-09,1451,Yoga Mat,Sports,2,440.67,881.34,North America,Meta Ads,Credit Card
1602,2025-03-04,1134,Office Chair,Furniture,4,376.57,1506.28,Europe,Google Ads,Bank Transfer
1603,2024-01-25,1353,Running Shoes,Fashion,1,83.54,83.54,Australia,Organic Search,Bank Transfer
1604,2024-12-28,1065,Water Bottle,Sports,5,135.89,679.45,Asia,Google Ads,Apple Pay
1605,2024-12-10,1302,LED Desk Lamp,Furniture,5,71.73,358.65,North America,Google Ads,Apple Pay
1606,2025-04-04,1466,Water Bottle,Sports,4,375.53,1502.12,Africa,Email,Bank Transfer
1607,2025-12-17,1068,Running Shoes,Fashion,5,459.84,2299.2,Australia,Google Ads,PayPal
1608,2024-01-08,1303,LED Desk Lamp,Furniture,3,343.48,1030.44,Africa,Organic Search,Apple Pay
1609,2025-03-25,1090,Office Chair,Furniture,5,154.06,770.3,North America,Meta Ads,Apple Pay
1610,2025-05-20,1174,Wireless Headphones,Electronics,5,268.49,1342.45,Australia,Referral,Bank Transfer
1611,2024-10-19,1165,Water Bottle,Sports,3,383.5,1150.5,Europe,Google Ads,PayPal
1612,2025-03-16,1265,Laptop Backpack,Accessories,5,442.2,2211.0,Asia,Google Ads,Apple Pay
1613,2024-10-18,1084,Smart Watch,Electronics,3,151.45,454.35,Africa,Meta Ads,PayPal
1614,2024-10-22,1480,Laptop Backpack,Accessories,5,381.67,1908.35,Europe,Email,PayPal
1615,2024-04-08,1105,Office Chair,Furniture,5,382.34,1911.7,North America,Referral,Credit Card
1616,2025-07-06,1275,Yoga Mat,Sports,1,254.42,254.42,North America,Email,PayPal
1617,2024-10-15,1482,LED Desk Lamp,Furniture,4,371.4,1485.6,Australia,Meta Ads,Bank Transfer
1618,2024-10-29,1470,Smart Watch,Electronics,1,233.31,233.31,Africa,Organic Search,Apple Pay
1619,2024-03-29,1442,Running Shoes,Fashion,3,371.18,1113.54,North America,Email,Credit Card
1620,2024-08-15,1372,Smart Watch,Electronics,3,95.23,285.69,Asia,Email,Bank Transfer
1621,2025-10-07,1376,Office Chair,Furniture,1,359.27,359.27,Asia,Google Ads,Bank Transfer
1622,2024-04-12,1477,Office Chair,Furniture,3,111.39,334.17,Australia,Google Ads,Credit Card
1623,2024-09-08,1070,LED Desk Lamp,Furniture,4,438.62,1754.48,Europe,Meta Ads,Apple Pay
1624,2025-04-26,1077,Denim Jacket,Fashion,2,372.11,744.22,Asia,Meta Ads,PayPal
1625,2025-10-12,1448,Smart Watch,Electronics,5,431.44,2157.2,Europe,Google Ads,Bank Transfer
1626,2024-03-09,1251,Office Chair,Furniture,5,120.1,600.5,Europe,Google Ads,Bank Transfer
1627,2025-12-05,1134,LED Desk Lamp,Furniture,4,322.89,1291.56,Europe,Email,Bank Transfer
1628,2025-06-27,1336,Running Shoes,Fashion,3,423.53,1270.59,Asia,Organic Search,Bank Transfer
1629,2025-10-07,1200,LED Desk Lamp,Furniture,3,280.84,842.52,Asia,Google Ads,PayPal
1630,2024-04-25,1493,Laptop Backpack,Accessories,4,485.29,1941.16,Asia,Meta Ads,Bank Transfer
1631,2024-04-28,1090,Denim Jacket,Fashion,3,337.09,1011.27,Asia,Organic Search,PayPal
1632,2025-05-10,1430,Denim Jacket,Fashion,5,217.76,1088.8,Europe,Google Ads,Apple Pay
1633,2024-10-01,1259,Yoga Mat,Sports,4,49.19,196.76,Asia,Email,Apple Pay
1634,2025-02-25,1200,Denim Jacket,Fashion,4,211.37,845.48,North America,Email,Bank Transfer
1635,2024-08-12,1173,Wireless Headphones,Electronics,3,234.87,704.61,Europe,Referral,PayPal
1636,2025-07-02,1105,Smart Watch,Electronics,5,313.16,1565.8,Europe,Referral,Credit Card
1637,2024-01-22,1410,Water Bottle,Sports,1,394.61,394.61,Asia,Email,Credit Card
1638,2025-11-01,1025,Office Chair,Furniture,2,193.81,387.62,Europe,Meta Ads,Bank Transfer
1639,2024-08-22,1148,Running Shoes,Fashion,3,179.12,537.36,Europe,Referral,PayPal
1640,2024-01-14,1018,Wireless Headphones,Electronics,5,69.21,346.05,Africa,Organic Search,Credit Card
1641,2024-06-09,1144,Laptop Backpack,Accessories,1,130.4,130.4,Europe,Google Ads,Apple Pay
1642,2024-05-06,1416,Water Bottle,Sports,4,82.97,331.88,Asia,Google Ads,Credit Card
1643,2024-03-16,1258,Water Bottle,Sports,1,27.08,27.08,Australia,Referral,PayPal
1644,2024-04-07,1376,LED Desk Lamp,Furniture,4,113.26,453.04,Australia,Email,Apple Pay
1645,2025-03-11,1262,Wireless Headphones,Electronics,3,151.54,454.62,Europe,Google Ads,Apple Pay
1646,2025-11-02,1295,Denim Jacket,Fashion,4,159.79,639.16,North America,Meta Ads,Bank Transfer
1647,2025-07-28,1142,Denim Jacket,Fashion,3,455.68,1367.04,Australia,Referral,PayPal
1648,2025-01-26,1008,Denim Jacket,Fashion,4,476.7,1906.8,Australia,Google Ads,Bank Transfer
1649,2024-08-17,1295,Wireless Headphones,Electronics,4,390.18,1560.72,Africa,Email,Bank Transfer
1650,2025-07-30,1055,Laptop Backpack,Accessories,3,89.01,267.03,North America,Google Ads,PayPal
1651,2024-07-31,1442,Denim Jacket,Fashion,5,139.99,699.95,Europe,Organic Search,Bank Transfer
1652,2025-06-19,1370,LED Desk Lamp,Furniture,2,48.29,96.58,Africa,Email,Bank Transfer
1653,2024-11-14,1379,Bluetooth Speaker,Electronics,2,37.52,75.04,Australia,Referral,Bank Transfer
1654,2024-01-06,1137,Yoga Mat,Sports,5,401.45,2007.25,Australia,Organic Search,Apple Pay
1655,2025-10-29,1120,Bluetooth Speaker,Electronics,4,360.26,1441.04,Australia,Referral,Credit Card
1656,2024-04-17,1217,Smart Watch,Electronics,4,81.1,324.4,North America,Meta Ads,Credit Card
1657,2024-06-19,1101,Denim Jacket,Fashion,1,38.75,38.75,Africa,Organic Search,PayPal
1658,2025-10-03,1411,Office Chair,Furniture,4,87.14,348.56,Australia,Organic Search,Bank Transfer
1659,2024-01-10,1151,Smart Watch,Electronics,4,497.96,1991.84,Asia,Referral,Apple Pay
1660,2025-09-21,1455,Bluetooth Speaker,Electronics,5,332.11,1660.55,Europe,Email,PayPal
1661,2025-09-20,1487,Bluetooth Speaker,Electronics,5,310.17,1550.85,Africa,Organic Search,PayPal
